facility_name,facility_id,state,period,claim_type,avg_spndg_per_ep_hospital,avg_spndg_per_ep_state,avg_spndg_per_ep_national,percent_of_spndg_hospital,percent_of_spndg_state,percent_of_spndg_national,start_date,end_date
MERCY GENERAL HOSPITAL,050017,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,871,696,699,3.27,2.76,2.87,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,During Index Hospital Admission,Inpatient,15871,12143,11712,59.48,48.13,48.09,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,During Index Hospital Admission,Durable Medical Equipment,16,21,23,0.06,0.09,0.09,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,During Index Hospital Admission,Carrier,1870,1729,1577,7.01,6.85,6.48,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,874,817,748,3.27,3.24,3.07,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,167,195,181,0.63,0.77,0.74,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2429,3208,3479,9.1,12.72,14.28,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,602,874,920,2.26,3.46,3.78,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2348,3854,3345,8.8,15.27,13.73,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,118,116,112,0.44,0.46,0.46,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1126,1421,1335,4.22,5.63,5.48,2021-01-01,2021-12-31
MERCY GENERAL HOSPITAL,050017,CA,Complete Episode,Total,26685,25229,24355,100,100,100,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,14,16,13,0.05,0.06,0.05,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,1,1,1,0,0,0,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,11,6,8,0.04,0.02,0.03,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,194,115,187,0.69,0.46,0.77,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,10,8,6,0.03,0.03,0.02,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,9,10,9,0.03,0.04,0.04,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,853,696,699,3.03,2.76,2.87,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,During Index Hospital Admission,Inpatient,12420,12143,11712,44.07,48.13,48.09,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,During Index Hospital Admission,Durable Medical Equipment,12,21,23,0.04,0.09,0.09,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,During Index Hospital Admission,Carrier,2288,1729,1577,8.12,6.85,6.48,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,646,817,748,2.29,3.24,3.07,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,173,195,181,0.61,0.77,0.74,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3163,3208,3479,11.22,12.72,14.28,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,878,874,920,3.11,3.46,3.78,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,5622,3854,3345,19.95,15.27,13.73,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,149,116,112,0.53,0.46,0.46,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1744,1421,1335,6.19,5.63,5.48,2021-01-01,2021-12-31
RIVERSIDE COMMUNITY HOSPITAL,050022,CA,Complete Episode,Total,28186,25229,24355,100,100,100,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,17,16,13,0.07,0.06,0.05,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,4,6,8,0.02,0.02,0.03,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,90,115,187,0.38,0.46,0.77,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,26,8,6,0.11,0.03,0.02,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,9,10,9,0.04,0.04,0.04,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,694,696,699,2.94,2.76,2.87,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,During Index Hospital Admission,Inpatient,9598,12143,11712,40.72,48.13,48.09,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,During Index Hospital Admission,Durable Medical Equipment,29,21,23,0.12,0.09,0.09,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,During Index Hospital Admission,Carrier,1281,1729,1577,5.44,6.85,6.48,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,481,817,748,2.04,3.24,3.07,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,145,195,181,0.61,0.77,0.74,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3663,3208,3479,15.54,12.72,14.28,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,843,874,920,3.58,3.46,3.78,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,5086,3854,3345,21.58,15.27,13.73,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,92,116,112,0.39,0.46,0.46,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1509,1421,1335,6.4,5.63,5.48,2021-01-01,2021-12-31
PARADISE VALLEY HOSPITAL,050024,CA,Complete Episode,Total,23569,25229,24355,100,100,100,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,17,16,13,0.06,0.06,0.05,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,2,1,1,0.01,0,0,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,4,6,8,0.01,0.02,0.03,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,108,115,187,0.37,0.46,0.77,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,8,8,6,0.03,0.03,0.02,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,13,10,9,0.05,0.04,0.04,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,637,696,699,2.15,2.76,2.87,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,During Index Hospital Admission,Inpatient,16517,12143,11712,55.78,48.13,48.09,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,During Index Hospital Admission,Durable Medical Equipment,38,21,23,0.13,0.09,0.09,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,During Index Hospital Admission,Carrier,2139,1729,1577,7.22,6.85,6.48,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,851,817,748,2.87,3.24,3.07,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,144,195,181,0.49,0.77,0.74,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2757,3208,3479,9.31,12.72,14.28,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,1777,874,920,6,3.46,3.78,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,2990,3854,3345,10.1,15.27,13.73,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,217,116,112,0.73,0.46,0.46,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1391,1421,1335,4.7,5.63,5.48,2021-01-01,2021-12-31
UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,Complete Episode,Total,29609,25229,24355,100,100,100,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,20,16,13,0.08,0.06,0.05,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,2,6,8,0.01,0.02,0.03,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,40,115,187,0.16,0.46,0.77,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,12,8,6,0.05,0.03,0.02,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,8,10,9,0.03,0.04,0.04,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,774,696,699,3.08,2.76,2.87,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,During Index Hospital Admission,Inpatient,11240,12143,11712,44.78,48.13,48.09,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,During Index Hospital Admission,Durable Medical Equipment,12,21,23,0.05,0.09,0.09,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,During Index Hospital Admission,Carrier,1519,1729,1577,6.05,6.85,6.48,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,633,817,748,2.52,3.24,3.07,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,185,195,181,0.74,0.77,0.74,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,2942,3208,3479,11.72,12.72,14.28,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,724,874,920,2.88,3.46,3.78,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,5352,3854,3345,21.32,15.27,13.73,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,104,116,112,0.41,0.46,0.46,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,1531,1421,1335,6.1,5.63,5.48,2021-01-01,2021-12-31
GROSSMONT HOSPITAL,050026,CA,Complete Episode,Total,25100,25229,24355,100,100,100,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,8,16,13,0.05,0.06,0.05,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,0,6,8,0,0.02,0.03,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,138,115,187,0.87,0.46,0.77,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,0,8,6,0,0.03,0.02,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,5,10,9,0.03,0.04,0.04,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,531,696,699,3.34,2.76,2.87,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,During Index Hospital Admission,Inpatient,8966,12143,11712,56.45,48.13,48.09,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,During Index Hospital Admission,Durable Medical Equipment,67,21,23,0.42,0.09,0.09,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,During Index Hospital Admission,Carrier,896,1729,1577,5.64,6.85,6.48,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,62,817,748,0.39,3.24,3.07,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,362,195,181,2.28,0.77,0.74,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,1744,3208,3479,10.98,12.72,14.28,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,711,874,920,4.48,3.46,3.78,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,1634,3854,3345,10.29,15.27,13.73,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,98,116,112,0.62,0.46,0.46,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,660,1421,1335,4.15,5.63,5.48,2021-01-01,2021-12-31
MAD RIVER COMMUNITY HOSPITAL,050028,CA,Complete Episode,Total,15881,25229,24355,100,100,100,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 to 3 days Prior to Index Hospital Admission,Home Health Agency,7,16,13,0.04,0.06,0.05,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 to 3 days Prior to Index Hospital Admission,Hospice,0,1,1,0,0,0,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 to 3 days Prior to Index Hospital Admission,Inpatient,30,6,8,0.17,0.02,0.03,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 to 3 days Prior to Index Hospital Admission,Outpatient,84,115,187,0.46,0.46,0.77,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 to 3 days Prior to Index Hospital Admission,Skilled Nursing Facility,7,8,6,0.04,0.03,0.02,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 to 3 days Prior to Index Hospital Admission,Durable Medical Equipment,13,10,9,0.07,0.04,0.04,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 to 3 days Prior to Index Hospital Admission,Carrier,413,696,699,2.28,2.76,2.87,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,During Index Hospital Admission,Home Health Agency,0,0,0,0,0,0,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,During Index Hospital Admission,Hospice,0,0,0,0,0,0,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,During Index Hospital Admission,Inpatient,9549,12143,11712,52.63,48.13,48.09,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,During Index Hospital Admission,Outpatient,0,0,0,0,0,0,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,During Index Hospital Admission,Skilled Nursing Facility,0,0,0,0,0,0,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,During Index Hospital Admission,Durable Medical Equipment,18,21,23,0.1,0.09,0.09,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,During Index Hospital Admission,Carrier,956,1729,1577,5.27,6.85,6.48,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 through 30 days After Discharge from Index Hospital Admission,Home Health Agency,198,817,748,1.09,3.24,3.07,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 through 30 days After Discharge from Index Hospital Admission,Hospice,88,195,181,0.48,0.77,0.74,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 through 30 days After Discharge from Index Hospital Admission,Inpatient,3236,3208,3479,17.83,12.72,14.28,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 through 30 days After Discharge from Index Hospital Admission,Outpatient,946,874,920,5.21,3.46,3.78,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 through 30 days After Discharge from Index Hospital Admission,Skilled Nursing Facility,1694,3854,3345,9.33,15.27,13.73,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 through 30 days After Discharge from Index Hospital Admission,Durable Medical Equipment,117,116,112,0.64,0.46,0.46,2021-01-01,2021-12-31
OROVILLE HOSPITAL,050030,CA,1 through 30 days After Discharge from Index Hospital Admission,Carrier,788,1421,1335,4.35,5.63,5.48,2021-01-01,2021-12-31
