facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,score,sample,footnote,start_date,end_date
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,90710,LOS ANGELES,(310) 325-5111,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,(916) 983-7400,PC_01,Elective Delivery,5,22,2,2022-01-01,2022-12-31
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,(916) 983-7400,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050414,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,SACRAMENTO,(916) 983-7400,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,PC_01,Elective Delivery,NA,NA,1,2022-01-01,2022-12-31
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050417,SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,CRESCENT CITY,CA,95531,DEL NORTE,(707) 464-8880,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
05041F,Weed ACH (FT Irwin),166 4th Street,Fort Irwin,CA,92310,SAN BERNARDINO,(866) 957-9224,PC_01,Elective Delivery,NA,NA,"1, 2",2022-01-01,2022-12-31
05041F,Weed ACH (FT Irwin),166 4th Street,Fort Irwin,CA,92310,SAN BERNARDINO,(866) 957-9224,SM_7,Maternal Morbidity Structural Measure,NA,NA,5,2022-01-01,2022-12-31
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,(760) 922-4115,PC_01,Elective Delivery,0,14,2,2022-01-01,2022-12-31
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,(760) 922-4115,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050423,PALO VERDE HOSPITAL,250 NORTH FIRST STREET,BLYTHE,CA,92225,RIVERSIDE,(760) 922-4115,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050424,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,2025 MORSE AVENUE,SACRAMENTO,CA,95825,SACRAMENTO,(916) 973-5000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,(714) 827-3000,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,(714) 827-3000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050426,WEST ANAHEIM MEDICAL CENTER,3033 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,(714) 827-3000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,PC_01,Elective Delivery,2,125,2,2022-01-01,2022-12-31
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,PC_05,Exclusive Breast Milk Feeding,48,1874,,2022-01-01,2022-12-31
050438,HUNTINGTON HOSPITAL,100 W  CALIFORNIA BLVD,PASADENA,CA,91109,LOS ANGELES,(626) 397-5000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,(650) 723-5708,PC_01,Elective Delivery,NA,NA,"2, 7",2022-01-01,2022-12-31
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,(650) 723-5708,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,(650) 723-5708,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,PC_01,Elective Delivery,2,63,2,2022-01-01,2022-12-31
050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050444,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,PC_01,Elective Delivery,5,97,,2022-01-01,2022-12-31
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,(415) 353-2733,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,PC_01,Elective Delivery,0,49,2,2022-01-01,2022-12-31
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050455,ADVENTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,BAKERSFIELD,CA,93301,KERN,(661) 395-3000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,SAN FRANCISCO,(415) 668-1000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,PC_01,Elective Delivery,1,285,,2022-01-01,2022-12-31
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,STANISLAUS,(209) 578-1211,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050468,MEMORIAL HOSPITAL OF GARDENA,1145 W REDONDO BEACH BLVD,GARDENA,CA,90247,LOS ANGELES,(310) 532-4200,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,PC_01,Elective Delivery,1,170,,2022-01-01,2022-12-31
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,PC_05,Exclusive Breast Milk Feeding,NA,0,,2022-01-01,2022-12-31
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,PC_05,Exclusive Breast Milk Feeding,NA,,5,2022-01-01,2022-12-31
050471,PIH HEALTH GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,LOS ANGELES,CA,90017,LOS ANGELES,(213) 977-2121,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,PC_01,Elective Delivery,NA,NA,"2, 7",2022-01-01,2022-12-31
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050481,WEST HILLS HOSPITAL & MEDICAL CENTER,7300 MEDICAL CENTER DR,WEST HILLS,CA,91307,LOS ANGELES,(818) 676-4000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,PC_01,Elective Delivery,NA,NA,"3, 7",2022-01-01,2022-12-31
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050485,MEMORIALCARE LONG BEACH MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,(562) 933-2000,SM_7,Maternal Morbidity Structural Measure,No,NA,,2022-01-01,2022-12-31
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,PC_01,Elective Delivery,2,82,,2022-01-01,2022-12-31
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,(510) 537-1234,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,(559) 324-4000,PC_01,Elective Delivery,1,87,2,2022-01-01,2022-12-31
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,(559) 324-4000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050492,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVE,CLOVIS,CA,93611,FRESNO,(559) 324-4000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CONTRA COSTA,(925) 682-8200,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,(530) 888-4500,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,(530) 888-4500,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050498,SUTTER AUBURN FAITH HOSPITAL,11815 EDUCATION STREET,AUBURN,CA,95603,PLACER,(530) 888-4500,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,PC_01,Elective Delivery,1,120,,2022-01-01,2022-12-31
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024,SAN DIEGO,(760) 753-6501,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050506,TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,PC_01,Elective Delivery,0,18,2,2022-01-01,2022-12-31
050506,TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050506,TENET HEALTH CENTRAL COAST SIERRA VISTA RMC,1010 MURRAY AVENUE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,(805) 546-7600,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,(415) 444-2000,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,(415) 444-2000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,MARIN,(415) 444-2000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050512,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94538,ALAMEDA,(510) 784-4000,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050512,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94538,ALAMEDA,(510) 784-4000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050512,KAISER FOUNDATION HOSPITAL - FREMONT,39400 PASEO PADRE PKWY,FREMONT,CA,94538,ALAMEDA,(510) 784-4000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,(619) 528-5000,PC_01,Elective Delivery,0,213,2,2022-01-01,2022-12-31
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,(619) 528-5000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,4647 ZION AVE,SAN DIEGO,CA,92120,SAN DIEGO,(619) 528-5000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,PC_01,Elective Delivery,0,21,2,2022-01-01,2022-12-31
050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,(916) 537-5000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,PC_01,Elective Delivery,2,46,2,2022-01-01,2022-12-31
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050517,VICTOR VALLEY GLOBAL MEDICAL CENTER,15248 11TH ST,VICTORVILLE,CA,92392,SAN BERNARDINO,(760) 245-8691,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CONTRA COSTA,(925) 779-7200,PC_01,Elective Delivery,17,66,,2022-01-01,2022-12-31
050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CONTRA COSTA,(925) 779-7200,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CONTRA COSTA,(925) 779-7200,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,(714) 843-5000,PC_01,Elective Delivery,NA,NA,5,2022-01-01,2022-12-31
050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,(714) 843-5000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050526,HUNTINGTON BEACH HOSPITAL,17772 BEACH BLVD,HUNTINGTON BEACH,CA,92647,ORANGE,(714) 843-5000,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,PC_01,Elective Delivery,2,102,,2022-01-01,2022-12-31
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,PC_01,Elective Delivery,7,55,2,2022-01-01,2022-12-31
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,PC_01,Elective Delivery,3,68,,2022-01-01,2022-12-31
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 756-6440,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,PC_01,Elective Delivery,1,85,,2022-01-01,2022-12-31
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,(949) 642-2734,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,(949) 642-2734,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,(949) 642-2734,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,TULARE,(559) 782-2222,PC_01,Elective Delivery,NA,NA,19,2022-01-01,2022-12-31
050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93257,TULARE,(559) 782-2222,SM_7,Maternal Morbidity Structural Measure,NA,NA,19,2022-01-01,2022-12-31
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,VENTURA,(805) 497-2727,PC_01,Elective Delivery,7,45,2,2022-01-01,2022-12-31
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,VENTURA,(805) 497-2727,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,VENTURA,(805) 497-2727,SM_7,Maternal Morbidity Structural Measure,No,NA,,2022-01-01,2022-12-31
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,PC_01,Elective Delivery,NA,NA,7,2022-01-01,2022-12-31
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050551,LOS ALAMITOS MEDICAL CENTER,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,SM_7,Maternal Morbidity Structural Measure,NA,NA,,2022-01-01,2022-12-31
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,PC_01,Elective Delivery,5,136,,2022-01-01,2022-12-31
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,PC_01,Elective Delivery,0,110,,2022-01-01,2022-12-31
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,SM_7,Maternal Morbidity Structural Measure,Yes,NA,,2022-01-01,2022-12-31
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,PC_01,Elective Delivery,0,50,2,2022-01-01,2022-12-31
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,PC_05,Exclusive Breast Milk Feeding,NA,NA,5,2022-01-01,2022-12-31
