facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1320,0.09,0,1.33,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,32,135.34,90.49,180.19,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1705,0.17,0.02,0.32,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,2012,0.06,0,0.21,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,863,2.42,1.11,3.74,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,523,0.96,0.07,1.85,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,462,4.15,0,8.89,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,926,4.09,1.94,6.25,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,505,2.54,0,5.3,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,108,0.75,0,1.71,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,292,0.87,0,2.1,,2019-07-01,2021-06-30
050013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,(707) 963-3611,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.77,0.43,1.1,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,55,3.6,2,6.1,,2019-04-01,2022-03-31
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,45,7.4,4.6,11.7,,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,97,13.7,9.7,19.4,,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,119,17.9,13.3,23.7,,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,62,14,9.5,20.5,,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1085,0.16,0,1.89,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1314,0.21,0.06,0.37,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,1321,0.07,0,0.23,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,243,2.31,0.84,3.78,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,90,0.88,0,2.06,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,88,4.9,0,14.03,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,262,2.95,0.52,5.38,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,78,5.26,1.89,8.63,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,97,0.75,0,1.7,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,184,0.94,0,2.22,,2019-07-01,2021-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.95,0.53,1.37,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,98,2.7,1.5,4.7,,2019-04-01,2022-03-31
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,292,12,9.7,14.8,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,93,2.1,1.1,4,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,52,9.9,6.3,15.1,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,309,13.2,10.5,16.6,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,186,19.3,15.5,23.7,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,80,14,10.3,18.4,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_03,Pressure ulcer rate,No Different Than the National Rate,3019,0.04,0,0.89,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,107,121.11,84.5,157.73,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,4200,0.14,0,0.28,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,4687,0.05,0,0.19,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,1510,2.08,0.86,3.3,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,725,0.86,0.02,1.7,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,770,6.86,3.51,10.2,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1723,2.95,1.04,4.85,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,752,3.07,0.49,5.65,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,331,0.73,0,1.67,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,686,1.12,0,2.29,,2019-07-01,2021-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.75,0.48,1.03,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,71,3.2,1.7,5.5,,2019-04-01,2022-03-31
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,137,11.3,8.9,14.3,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,29,2.9,1.4,6.2,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,52,7.9,5.4,11.4,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,167,10.1,7.4,13.7,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,217,15.9,12.7,19.5,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,166,11.8,9.4,14.5,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,3746,0.22,0,0.91,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,87,151.58,114.93,188.23,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,4249,0.18,0.04,0.33,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,4574,0.04,0,0.17,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,984,1.88,0.55,3.2,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,261,0.78,0,1.89,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,303,6.49,0.57,12.42,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1068,4.77,2.77,6.77,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,293,6.38,3.42,9.35,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,407,0.93,0.03,1.83,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1016,1.31,0.2,2.41,,2019-07-01,2021-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,1.06,0.76,1.37,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-04-01,2022-03-31
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,25,11.8,8.6,16,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,MORT_30_CABG,Death rate for CABG surgery patients,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,60,9.1,6.1,13.1,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,89,19.1,15,23.8,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,28,15.6,10.8,21.5,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1052,0.1,0,1.45,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_04,Death rate among surgical inpatients with serious treatable complications,NA,NA,NA,NA,NA,1,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1489,0.17,0.02,0.33,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,1542,0.07,0,0.22,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,145,2.31,0.84,3.78,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,44,0.9,0,2.09,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,50,4.71,0,13.65,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,160,3.11,0.62,5.6,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,44,3.96,0.51,7.41,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,33,0.79,0,1.78,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,144,1,0,2.32,,2019-07-01,2021-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,NA,0.87,0.46,1.27,,2019-07-01,2021-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,195,2.4,1.5,4.1,,2019-04-01,2022-03-31
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,185,11.6,9.1,14.4,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,96,2.5,1.3,4.6,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,70,8.3,5.3,12.5,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,372,9,7,11.4,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,407,12.1,10.1,14.4,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,MORT_30_STK,Death rate for stroke patients,Better Than the National Rate,190,10.1,7.9,13,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,PSI_03,Pressure ulcer rate,No Different Than the National Rate,8731,0.29,0,0.75,,2019-07-01,2021-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,PSI_04,Death rate among surgical inpatients with serious treatable complications,Better Than the National Rate,245,93.62,64.63,122.6,,2019-07-01,2021-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,9002,0.17,0.04,0.3,,2019-07-01,2021-06-30
