facility_id,facility_name,address,city_town,state,zip_code,county_parish,measure_id,measure_name,rate,footnote,start_date,end_date
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.863019,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_03,Pressure ulcer rate,0.252673,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_06,Iatrogenic pneumothorax rate,0.182584,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_08,In-hospital fall with hip fracture rate,0.070268,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_09,Postoperative hemorrhage or hematoma rate,2.313139,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.893423,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_11,Postoperative respiratory failure rate,5.290077,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.604803,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_13,Postoperative sepsis rate,3.906531,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_14,Postoperative wound dehiscence rate,0.771685,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.970921,,2019-07-01,2021-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.943083,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_03,Pressure ulcer rate,0.181665,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_06,Iatrogenic pneumothorax rate,0.158479,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_08,In-hospital fall with hip fracture rate,0.045583,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_09,Postoperative hemorrhage or hematoma rate,1.900318,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.982014,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_11,Postoperative respiratory failure rate,8.542956,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.147369,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_13,Postoperative sepsis rate,5.276413,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_14,Postoperative wound dehiscence rate,0.886326,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.658842,,2019-07-01,2021-06-30
050030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.878901,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_03,Pressure ulcer rate,0.048593,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_06,Iatrogenic pneumothorax rate,0.159367,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_08,In-hospital fall with hip fracture rate,0.051053,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_09,Postoperative hemorrhage or hematoma rate,2.598898,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.796081,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_11,Postoperative respiratory failure rate,3.897939,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.807668,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_13,Postoperative sepsis rate,5.658881,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_14,Postoperative wound dehiscence rate,0.69742,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.139576,,2019-07-01,2021-06-30
050036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.844598,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_03,Pressure ulcer rate,0.705427,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_06,Iatrogenic pneumothorax rate,0.234555,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_08,In-hospital fall with hip fracture rate,0.043443,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_09,Postoperative hemorrhage or hematoma rate,2.904587,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.736254,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_11,Postoperative respiratory failure rate,10.324065,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.822258,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_13,Postoperative sepsis rate,4.701429,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_14,Postoperative wound dehiscence rate,0.685948,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.038432,,2019-07-01,2021-06-30
050038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1.083482,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_03,Pressure ulcer rate,0.149575,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_06,Iatrogenic pneumothorax rate,0.186683,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_08,In-hospital fall with hip fracture rate,0.069633,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_09,Postoperative hemorrhage or hematoma rate,2.214445,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.75961,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_11,Postoperative respiratory failure rate,3.345304,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.505207,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_13,Postoperative sepsis rate,4.025762,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_14,Postoperative wound dehiscence rate,0.59046,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.223016,,2019-07-01,2021-06-30
050039,ENLOE MEDICAL CENTER,1531 ESPLANADE,CHICO,CA,95926,BUTTE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.737846,,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_03,Pressure ulcer rate,2.422753,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_06,Iatrogenic pneumothorax rate,0.177708,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_08,In-hospital fall with hip fracture rate,0.069601,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_09,Postoperative hemorrhage or hematoma rate,2.264451,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.853849,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_11,Postoperative respiratory failure rate,8.080387,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.633467,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_13,Postoperative sepsis rate,5.009455,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_14,Postoperative wound dehiscence rate,0.781023,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.952202,28,2019-07-01,2021-06-30
050040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1.25326,28,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_03,Pressure ulcer rate,0.147371,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_06,Iatrogenic pneumothorax rate,0.178211,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_08,In-hospital fall with hip fracture rate,0.067244,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_09,Postoperative hemorrhage or hematoma rate,2.292522,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.898294,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_11,Postoperative respiratory failure rate,5.186607,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.8883,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_13,Postoperative sepsis rate,3.881459,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_14,Postoperative wound dehiscence rate,0.754389,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_15,Abdominopelvic accidental puncture or laceration rate,0.915176,,2019-07-01,2021-06-30
050042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.873337,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_03,Pressure ulcer rate,0.632682,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_06,Iatrogenic pneumothorax rate,0.136004,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_08,In-hospital fall with hip fracture rate,0.041834,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_09,Postoperative hemorrhage or hematoma rate,2.596442,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_10,Postoperative acute kidney injury requiring dialysis rate,1.989344,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_11,Postoperative respiratory failure rate,6.176026,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.268739,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_13,Postoperative sepsis rate,7.618542,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_14,Postoperative wound dehiscence rate,0.707391,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.372268,,2019-07-01,2021-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,1.178749,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_03,Pressure ulcer rate,0.098521,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_06,Iatrogenic pneumothorax rate,0.176198,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_08,In-hospital fall with hip fracture rate,0.066074,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_09,Postoperative hemorrhage or hematoma rate,2.286693,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.851279,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_11,Postoperative respiratory failure rate,9.21389,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,2.98909,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_13,Postoperative sepsis rate,4.65081,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_14,Postoperative wound dehiscence rate,0.745741,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.285903,,2019-07-01,2021-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.981005,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_03,Pressure ulcer rate,0.212684,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_06,Iatrogenic pneumothorax rate,0.193362,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_08,In-hospital fall with hip fracture rate,0.037069,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_09,Postoperative hemorrhage or hematoma rate,2.47798,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.670993,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_11,Postoperative respiratory failure rate,4.731612,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,4.250423,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_13,Postoperative sepsis rate,4.020445,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_14,Postoperative wound dehiscence rate,0.761495,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.841323,,2019-07-01,2021-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.849675,,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_03,Pressure ulcer rate,0.266414,,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_06,Iatrogenic pneumothorax rate,0.183346,,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_08,In-hospital fall with hip fracture rate,0.07181,,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_09,Postoperative hemorrhage or hematoma rate,2.36093,,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_10,Postoperative acute kidney injury requiring dialysis rate,NA,1,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_11,Postoperative respiratory failure rate,NA,1,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,3.779881,,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_13,Postoperative sepsis rate,NA,1,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_14,Postoperative wound dehiscence rate,0.790197,,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_15,Abdominopelvic accidental puncture or laceration rate,1.014124,,2019-07-01,2021-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,0.995646,,2019-07-01,2021-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,PSI_03,Pressure ulcer rate,0.099999,,2019-07-01,2021-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,PSI_06,Iatrogenic pneumothorax rate,0.175921,,2019-07-01,2021-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,PSI_08,In-hospital fall with hip fracture rate,0.056336,,2019-07-01,2021-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,PSI_09,Postoperative hemorrhage or hematoma rate,2.214441,,2019-07-01,2021-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,PSI_10,Postoperative acute kidney injury requiring dialysis rate,0.843662,,2019-07-01,2021-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,PSI_11,Postoperative respiratory failure rate,3.001309,,2019-07-01,2021-06-30
