facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,payment_measure_id,payment_measure_name,payment_category,denominator,payment,lower_estimate,higher_estimate,payment_footnote,value_of_care_display_id,value_of_care_display_name,value_of_care_category,value_of_care_footnote,start_date,end_date
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,(510) 655-4000,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,221,22314,20612,23901,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,2019-07-01,2022-06-30
050043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,(510) 655-4000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,121,19921,18561,21352,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,(760) 339-7100,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,38,27206,23570,31309,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,(760) 339-7100,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,161,17638,16144,19288,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,(760) 339-7100,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,251,19376,17977,20788,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,(760) 339-7100,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,(415) 600-6000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,109,30117,26915,33898,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,(415) 600-6000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,318,20071,18749,21456,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,(415) 600-6000,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,129,20951,18989,23018,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,(415) 600-6000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,(951) 845-1121,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,(951) 845-1121,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,25,20510,17699,23827,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,(951) 845-1121,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,42,23102,19954,26284,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,(951) 845-1121,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,(415) 641-6562,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,(415) 641-6562,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,123,18357,16573,20229,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,(415) 641-6562,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,72,21213,18543,23805,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,(415) 641-6562,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Less Than the National Average Payment,352,17392,16715,18090,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,2019-04-01,2022-03-31
050056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,(661) 949-5000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,81,25318,22327,28624,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,(661) 949-5000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,105,18983,17039,21113,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,(661) 949-5000,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,273,22647,21143,24152,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Worse Mortality and Higher Payment,,2019-07-01,2022-06-30
050056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,(661) 949-5000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,32,22835,19994,26026,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,(559) 624-2000,PAYM_30_AMI,Payment for heart attack patients,Greater Than the National Average Payment,292,29937,27556,32522,28,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Worse Mortality and Higher Payment,,2019-07-01,2022-06-30
050057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,(559) 624-2000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,559,18206,17241,19199,28,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Worse Mortality and Average Payment,,2019-07-01,2022-06-30
050057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,(559) 624-2000,PAYM_30_PN,Payment for pneumonia patients,Less Than the National Average Payment,525,19362,18434,20306,28,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,28,2019-07-01,2022-06-30
050057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,(559) 624-2000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,192,20604,19499,21805,28,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,(818) 502-1900,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,86,29618,26174,33539,28,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,(818) 502-1900,PAYM_30_HF,Payment for heart failure patients,Greater Than the National Average Payment,215,21077,19415,22762,28,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Better Mortality and Higher Payment,,2019-07-01,2022-06-30
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,(818) 502-1900,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,269,24872,23219,26438,28,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,28,2019-07-01,2022-06-30
050058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,(818) 502-1900,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,31,22409,19781,25422,28,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,(559) 459-6000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,170,26816,24274,29726,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,(559) 459-6000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,427,18159,17104,19309,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,(559) 459-6000,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,293,19430,18107,20806,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,(559) 459-6000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,(213) 413-3000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,74,28071,24798,31878,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,(213) 413-3000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,166,19898,18214,21775,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,(213) 413-3000,PAYM_30_PN,Payment for pneumonia patients,Greater Than the National Average Payment,230,26506,24537,28440,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Better Mortality and Higher Payment,,2019-07-01,2022-06-30
050063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,(213) 413-3000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,136,20530,19149,21945,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,(209) 847-3011,PAYM_30_AMI,Payment for heart attack patients,NA,NA,NA,NA,NA,5,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,(209) 847-3011,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,13,2019-07-01,2022-06-30
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,(209) 847-3011,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,32,21011,17735,24311,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,(209) 847-3011,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,(714) 633-9111,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,113,25652,22946,28647,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,(714) 633-9111,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,252,19778,18337,21288,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,(714) 633-9111,PAYM_30_PN,Payment for pneumonia patients,No Different Than the National Average Payment,282,21628,20118,23108,,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,(714) 633-9111,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,No Different Than the National Average Payment,47,20275,18195,22564,,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,2019-04-01,2022-03-31
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,13,2019-07-01,2022-06-30
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,13,2019-07-01,2022-06-30
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,Number of Cases Too Small,NA,NA,NA,NA,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,13,2019-07-01,2022-06-30
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,13,2019-07-01,2022-06-30
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,(925) 295-4000,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,(925) 295-4000,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,13,2019-07-01,2022-06-30
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,(925) 295-4000,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,13,2019-07-01,2022-06-30
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,(925) 295-4000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,(707) 651-1000,PAYM_30_AMI,Payment for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,NA,13,2019-07-01,2022-06-30
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,(707) 651-1000,PAYM_30_HF,Payment for heart failure patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,NA,13,2019-07-01,2022-06-30
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,(707) 651-1000,PAYM_30_PN,Payment for pneumonia patients,Number of Cases Too Small,NA,NA,NA,NA,1,MORT_PAYM_30_PN,Value of Care Pneumonia measure,NA,13,2019-07-01,2022-06-30
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,(707) 651-1000,PAYM_90_HIP_KNEE,Payment for hip/knee replacement patients,NA,NA,NA,NA,NA,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,NA,13,2019-04-01,2022-03-31
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,(510) 752-1000,PAYM_30_AMI,Payment for heart attack patients,No Different Than the National Average Payment,26,26041,22203,30447,,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,2019-07-01,2022-06-30
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,(510) 752-1000,PAYM_30_HF,Payment for heart failure patients,No Different Than the National Average Payment,82,17022,15209,19084,,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,2019-07-01,2022-06-30
