facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,score,footnote,start_date,end_date
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,(209) 847-3011,OP-39,Breast Cancer Screening Recall Rates,9.9,,2021-07-01,2022-06-30
050067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,(209) 847-3011,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,(714) 633-9111,OP-10,Abdomen CT Use of Contrast Material,4.8,,2021-07-01,2022-06-30
050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,(714) 633-9111,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,3.4,,2021-07-01,2022-06-30
050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,(714) 633-9111,OP-39,Breast Cancer Screening Recall Rates,6.8,,2021-07-01,2022-06-30
050069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,(714) 633-9111,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,(650) 742-3200,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,(408) 236-6400,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,(925) 295-4000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,(925) 295-4000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,(925) 295-4000,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,(925) 295-4000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,(707) 651-1000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,(707) 651-1000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,(707) 651-1000,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,(707) 651-1000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,(510) 752-1000,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,(510) 752-1000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,(510) 752-1000,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,(510) 752-1000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,(415) 833-2646,OP-10,Abdomen CT Use of Contrast Material,NA,5,2021-07-01,2022-06-30
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,(415) 833-2646,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,5,2021-07-01,2022-06-30
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,(415) 833-2646,OP-39,Breast Cancer Screening Recall Rates,NA,5,2021-07-01,2022-06-30
050076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,(415) 833-2646,OP-8,MRI Lumbar Spine for Low Back Pain,NA,5,2021-07-01,2022-06-30
050077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 294-8111,OP-10,Abdomen CT Use of Contrast Material,3.7,,2021-07-01,2022-06-30
050077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 294-8111,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,4.9,,2021-07-01,2022-06-30
050077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 294-8111,OP-39,Breast Cancer Screening Recall Rates,7.2,,2021-07-01,2022-06-30
050077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 294-8111,OP-8,MRI Lumbar Spine for Low Back Pain,41,,2021-07-01,2022-06-30
050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,(310) 832-3311,OP-10,Abdomen CT Use of Contrast Material,4.9,,2021-07-01,2022-06-30
050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,(310) 832-3311,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,(310) 832-3311,OP-39,Breast Cancer Screening Recall Rates,9.1,,2021-07-01,2022-06-30
050078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,(310) 832-3311,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,(805) 988-2500,OP-10,Abdomen CT Use of Contrast Material,2.3,,2021-07-01,2022-06-30
050082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,(805) 988-2500,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,1.5,,2021-07-01,2022-06-30
050082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,(805) 988-2500,OP-39,Breast Cancer Screening Recall Rates,8.3,,2021-07-01,2022-06-30
050082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,(805) 988-2500,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,(209) 943-2000,OP-10,Abdomen CT Use of Contrast Material,10.3,,2021-07-01,2022-06-30
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,(209) 943-2000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,1.9,,2021-07-01,2022-06-30
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,(209) 943-2000,OP-39,Breast Cancer Screening Recall Rates,9.3,,2021-07-01,2022-06-30
050084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,(209) 943-2000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,(909) 887-6333,OP-10,Abdomen CT Use of Contrast Material,0.7,,2021-07-01,2022-06-30
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,(909) 887-6333,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,(909) 887-6333,OP-39,Breast Cancer Screening Recall Rates,NA,1,2021-07-01,2022-06-30
050089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,(909) 887-6333,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,(707) 935-5000,OP-10,Abdomen CT Use of Contrast Material,3.9,,2021-07-01,2022-06-30
050090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,(707) 935-5000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,6.2,,2021-07-01,2022-06-30
050090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,(707) 935-5000,OP-39,Breast Cancer Screening Recall Rates,6.4,,2021-07-01,2022-06-30
050090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,(707) 935-5000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,(323) 583-1931,OP-10,Abdomen CT Use of Contrast Material,0.9,,2021-07-01,2022-06-30
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,(323) 583-1931,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,(323) 583-1931,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,HUNTINGTON PARK,CA,90255,LOS ANGELES,(323) 583-1931,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,(559) 450-3000,OP-10,Abdomen CT Use of Contrast Material,10,,2021-07-01,2022-06-30
050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,(559) 450-3000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,4.3,,2021-07-01,2022-06-30
050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,(559) 450-3000,OP-39,Breast Cancer Screening Recall Rates,7.2,,2021-07-01,2022-06-30
050093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,(559) 450-3000,OP-8,MRI Lumbar Spine for Low Back Pain,23.6,,2021-07-01,2022-06-30
050096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,(626) 338-8481,OP-10,Abdomen CT Use of Contrast Material,NA,1,2021-07-01,2022-06-30
050096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,(626) 338-8481,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,(626) 338-8481,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050096,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,(626) 338-8481,OP-8,MRI Lumbar Spine for Low Back Pain,NA,7,2021-07-01,2022-06-30
050099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,(714) 985-2811,OP-10,Abdomen CT Use of Contrast Material,8.4,,2021-07-01,2022-06-30
050099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,(714) 985-2811,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,2.7,,2021-07-01,2022-06-30
050099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,(714) 985-2811,OP-39,Breast Cancer Screening Recall Rates,6.3,,2021-07-01,2022-06-30
050099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,(714) 985-2811,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,(858) 939-3400,OP-10,Abdomen CT Use of Contrast Material,1.4,,2021-07-01,2022-06-30
050100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,(858) 939-3400,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,(858) 939-3400,OP-39,Breast Cancer Screening Recall Rates,6.7,,2021-07-01,2022-06-30
050100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,(858) 939-3400,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,(707) 554-5280,OP-10,Abdomen CT Use of Contrast Material,3.6,,2021-07-01,2022-06-30
050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,(707) 554-5280,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,0,,2021-07-01,2022-06-30
050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,(707) 554-5280,OP-39,Breast Cancer Screening Recall Rates,4.9,,2021-07-01,2022-06-30
050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,(707) 554-5280,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,(951) 688-2211,OP-10,Abdomen CT Use of Contrast Material,1,,2021-07-01,2022-06-30
050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,(951) 688-2211,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,(951) 688-2211,OP-39,Breast Cancer Screening Recall Rates,NA,1,2021-07-01,2022-06-30
050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,(951) 688-2211,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,OP-10,Abdomen CT Use of Contrast Material,13.1,,2021-07-01,2022-06-30
050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,OP-39,Breast Cancer Screening Recall Rates,10.8,,2021-07-01,2022-06-30
050103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,(310) 900-8900,OP-10,Abdomen CT Use of Contrast Material,5.2,,2021-07-01,2022-06-30
050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,(310) 900-8900,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,7,2021-07-01,2022-06-30
050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,(310) 900-8900,OP-39,Breast Cancer Screening Recall Rates,8,,2021-07-01,2022-06-30
050104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,(310) 900-8900,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,(805) 739-3000,OP-10,Abdomen CT Use of Contrast Material,6.1,,2021-07-01,2022-06-30
050107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,(805) 739-3000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,4.3,,2021-07-01,2022-06-30
050107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,(805) 739-3000,OP-39,Breast Cancer Screening Recall Rates,6.9,,2021-07-01,2022-06-30
050107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,(805) 739-3000,OP-8,MRI Lumbar Spine for Low Back Pain,35.9,,2021-07-01,2022-06-30
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO,(916) 733-8999,OP-10,Abdomen CT Use of Contrast Material,0.6,,2021-07-01,2022-06-30
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO,(916) 733-8999,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO,(916) 733-8999,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO,(916) 733-8999,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,(805) 737-3300,OP-10,Abdomen CT Use of Contrast Material,7.3,,2021-07-01,2022-06-30
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,(805) 737-3300,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,(805) 737-3300,OP-39,Breast Cancer Screening Recall Rates,4.7,,2021-07-01,2022-06-30
050110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,(805) 737-3300,OP-8,MRI Lumbar Spine for Low Back Pain,35.7,,2021-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,OP-10,Abdomen CT Use of Contrast Material,4.8,,2021-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,5.3,,2021-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,(310) 319-4000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,OP-10,Abdomen CT Use of Contrast Material,11,,2021-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,OP-39,Breast Cancer Screening Recall Rates,10.9,,2021-07-01,2022-06-30
050113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,(650) 573-2222,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,OP-10,Abdomen CT Use of Contrast Material,0.5,,2021-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,0,,2021-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,OP-39,Breast Cancer Screening Recall Rates,NA,7,2021-07-01,2022-06-30
050115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,(760) 739-3000,OP-8,MRI Lumbar Spine for Low Back Pain,NA,1,2021-07-01,2022-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,OP-10,Abdomen CT Use of Contrast Material,1.6,,2021-07-01,2022-06-30
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,(818) 885-8500,OP-13,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery,NA,1,2021-07-01,2022-06-30
