facility_id,facility_name,address,city_town,state,zip_code,county_parish,telephone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote,start_date,end_date
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,48,18.3,14.4,23.2,NA,NA,,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,96,20.2,16.7,24.5,NA,NA,,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,61,4.6,2.9,7.2,NA,NA,,2019-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,678,14.2,12.7,15.6,NA,NA,,2021-07-01,2022-06-30
050014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,(209) 223-7500,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,119,16.2,13.2,19.7,NA,NA,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,406,10.4,-5.3,26.5,399,107,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,386,18.4,-0.8,39.2,337,126,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,192,19.3,-2.4,44.8,181,54,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,367,14.3,10.5,19.7,NA,NA,,2019-01-01,2021-12-31
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,633,0.9,0.7,1.2,NA,NA,,2021-01-01,2021-12-31
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,406,13.7,11.5,16.2,NA,NA,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,92,11.2,8.4,14.8,NA,NA,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,64,21.3,17.5,25.6,NA,NA,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,386,21.6,18.7,24.8,NA,NA,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,105,3.8,2.5,5.8,NA,NA,,2019-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,1998,14.6,13.6,15.6,NA,NA,,2021-07-01,2022-06-30
050017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,(916) 453-4453,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,192,16.9,14.1,20,NA,NA,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,EDAC_30_AMI,Hospital return days for heart attack patients,More Days Than Average per 100 Discharges,144,27,2.2,56.7,140,43,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,EDAC_30_HF,Hospital return days for heart failure patients,More Days Than Average per 100 Discharges,207,44.3,15.8,75.8,172,69,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,239,28.6,3.9,57.9,216,60,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,243,12.6,8.9,17.7,NA,NA,,2019-01-01,2021-12-31
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,143,0.8,0.6,1.2,NA,NA,,2021-01-01,2021-12-31
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,144,15.4,12.8,18.8,NA,NA,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,29,11.8,8.6,16.2,NA,NA,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,60,20.6,16.8,25,NA,NA,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,207,22.5,19.4,26,NA,NA,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,71,5.2,3.5,8.1,NA,NA,,2019-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,1922,14.9,13.9,15.8,NA,NA,,2021-07-01,2022-06-30
050022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,(951) 788-3000,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,239,15.9,13.4,18.4,NA,NA,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,76,-15.5,-46.1,23.1,59,19,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,77,-24.6,-48.4,4.6,74,23,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-01-01,2021-12-31
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,NA,NA,NA,NA,NA,NA,NA,5,2021-01-01,2021-12-31
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,25,13.7,10.9,16.8,NA,NA,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,31,20.4,16.6,24.6,NA,NA,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,76,20.6,17.2,24.5,NA,NA,,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,431,13.5,12.1,15.1,NA,NA,,2021-07-01,2022-06-30
050024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,(619) 470-4321,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,77,17.4,14.3,20.8,NA,NA,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,226,16.7,-2.6,37.6,221,62,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,445,12.7,-6.8,34.3,365,128,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,439,38,16.3,61.8,382,123,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,2568,13.3,10.5,16.9,NA,NA,,2019-01-01,2021-12-31
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,1219,11.8,10.2,13.5,NA,NA,,2021-01-01,2021-12-31
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,1219,4.9,4,6,NA,NA,,2021-01-01,2021-12-31
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Better than expected,1473,0.8,0.6,1,NA,NA,,2021-01-01,2021-12-31
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,226,14.5,12,17.6,NA,NA,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,94,10.7,8.1,14.1,NA,NA,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,87,19.9,16.2,24.1,NA,NA,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,445,19.9,17.3,22.7,NA,NA,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,183,4.6,3.1,6.7,NA,NA,,2019-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,4338,14.8,14.1,15.6,NA,NA,,2021-07-01,2022-06-30
050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,(619) 543-6222,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,439,17.7,15.5,20.3,NA,NA,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,EDAC_30_AMI,Hospital return days for heart attack patients,Average Days per 100 Discharges,138,18.6,-3.3,43.8,135,47,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,423,-16.9,-32.9,0.4,360,110,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,403,35.8,15.2,58.4,386,111,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,751,14.2,10.5,19,NA,NA,,2019-01-01,2021-12-31
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,33,9,5.8,13.7,NA,NA,,2021-01-01,2021-12-31
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,33,4.8,2.9,7.9,NA,NA,,2021-01-01,2021-12-31
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,325,0.9,0.7,1.3,NA,NA,,2021-01-01,2021-12-31
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,No Different Than the National Rate,138,16.2,13.2,19.7,NA,NA,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,READM_30_CABG,Rate of readmission for CABG,No Different Than the National Rate,38,11.5,8.4,15.3,NA,NA,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,235,19.7,16.5,23,NA,NA,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,423,19.5,16.9,22.3,NA,NA,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,No Different Than the National Rate,120,3.6,2.4,5.5,NA,NA,,2019-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,3589,14.9,14,15.7,NA,NA,,2021-07-01,2022-06-30
050026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,(619) 465-0711,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,403,18.2,15.7,20.9,NA,NA,,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,27,18.5,-19.9,68.1,26,7,,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,63,16.5,-12,51.4,62,18,,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,682,15.5,11.3,21.1,NA,NA,,2019-01-01,2021-12-31
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2021-01-01,2021-12-31
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,53,1.1,0.7,1.6,NA,NA,,2021-01-01,2021-12-31
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,READM_30_CABG,Rate of readmission for CABG,NA,NA,NA,NA,NA,NA,NA,5,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,29,18.3,14.3,23.4,NA,NA,,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,27,19.6,15.8,24.1,NA,NA,,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,NA,NA,NA,NA,NA,NA,1,2019-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,READM_30_HOSP_WIDE,Rate of readmission after discharge from hospital (hospital-wide),No Different Than the National Rate,240,14.4,12.9,16,NA,NA,,2021-07-01,2022-06-30
050028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,(707) 822-3621,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,63,17.7,14.4,21.2,NA,NA,,2019-07-01,2022-06-30
